Column1,timestamp8601,@message,cf_app_name,level,Warning,Others
2423,"June 17th 2020, 13:29:19.561",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2430,"June 17th 2020, 13:29:19.527",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2458,"June 17th 2020, 13:29:19.447",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2467,"June 17th 2020, 13:29:19.417",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2470,"June 17th 2020, 13:29:19.417",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2472,"June 17th 2020, 13:29:19.417",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2474,"June 17th 2020, 13:29:19.417",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2480,"June 17th 2020, 13:29:19.400",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2487,"June 17th 2020, 13:29:19.333",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2488,"June 17th 2020, 13:29:19.324",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2491,"June 17th 2020, 13:29:19.245",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2501,"June 17th 2020, 13:29:19.187",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2503,"June 17th 2020, 13:29:19.186",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2523,"June 17th 2020, 13:29:19.076",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2525,"June 17th 2020, 13:29:19.074",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2530,"June 17th 2020, 13:29:19.018",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2532,"June 17th 2020, 13:29:19.018",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2534,"June 17th 2020, 13:29:19.018",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2536,"June 17th 2020, 13:29:19.018",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2538,"June 17th 2020, 13:29:19.017",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2542,"June 17th 2020, 13:29:18.862",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2544,"June 17th 2020, 13:29:18.832",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2555,"June 17th 2020, 13:29:18.808",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2562,"June 17th 2020, 13:29:18.799",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2565,"June 17th 2020, 13:29:18.787",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2628,"June 17th 2020, 13:29:18.649",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2630,"June 17th 2020, 13:29:18.622",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2633,"June 17th 2020, 13:29:18.619",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2634,"June 17th 2020, 13:29:18.619",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2640,"June 17th 2020, 13:29:18.575",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2642,"June 17th 2020, 13:29:18.556",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2649,"June 17th 2020, 13:29:18.236",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2650,"June 17th 2020, 13:29:18.159",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2652,"June 17th 2020, 13:29:18.137",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2657,"June 17th 2020, 13:29:18.028",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2660,"June 17th 2020, 13:29:16.492",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2661,"June 17th 2020, 13:29:16.491",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2670,"June 17th 2020, 13:29:16.032",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2700,"June 17th 2020, 13:29:15.853",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2701,"June 17th 2020, 13:29:15.839",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2704,"June 17th 2020, 13:29:15.836",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2705,"June 17th 2020, 13:29:15.830",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2707,"June 17th 2020, 13:29:15.815",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2709,"June 17th 2020, 13:29:15.811",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2711,"June 17th 2020, 13:29:15.808",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2712,"June 17th 2020, 13:29:15.808",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2715,"June 17th 2020, 13:29:15.790",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2717,"June 17th 2020, 13:29:15.790",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2718,"June 17th 2020, 13:29:15.790",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2730,"June 17th 2020, 13:29:15.537",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2732,"June 17th 2020, 13:29:15.519",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2737,"June 17th 2020, 13:29:15.485",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2738,"June 17th 2020, 13:29:15.484",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2741,"June 17th 2020, 13:29:15.471",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2772,"June 17th 2020, 13:29:15.100",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2782,"June 17th 2020, 13:29:14.953",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2783,"June 17th 2020, 13:29:14.952",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2785,"June 17th 2020, 13:29:14.894",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2787,"June 17th 2020, 13:29:14.893",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2788,"June 17th 2020, 13:29:14.893",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2805,"June 17th 2020, 13:29:14.742",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2807,"June 17th 2020, 13:29:14.740",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2809,"June 17th 2020, 13:29:14.739",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2821,"June 17th 2020, 13:29:14.176",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2823,"June 17th 2020, 13:29:14.145",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2843,"June 17th 2020, 13:29:13.292",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2965,"June 17th 2020, 13:29:12.902",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2976,"June 17th 2020, 13:29:12.769",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2979,"June 17th 2020, 13:29:12.765",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2981,"June 17th 2020, 13:29:12.761",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2982,"June 17th 2020, 13:29:12.761",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2984,"June 17th 2020, 13:29:12.756",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
2986,"June 17th 2020, 13:29:12.751",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
3025,"June 17th 2020, 13:29:11.046",Warning       Dell.SupportOnline.ServiceStore.Core.Processors.ServiceStoreProcessor[0]      Service not available for F2BHHH1,servicestore-web,warn,       Dell.SupportOnline.ServiceStore.Core.Processors.ServiceStoreProcessor[0],
3034,"June 17th 2020, 13:29:10.891",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
3035,"June 17th 2020, 13:29:10.880",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
3040,"June 17th 2020, 13:29:09.656",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
3064,"June 17th 2020, 13:29:09.246",Warning       Dell.SupportOnline.ServiceStore.Core.Processors.ServiceStoreProcessor[0]      Service not available for 2FX0NW2,servicestore-web,warn,       Dell.SupportOnline.ServiceStore.Core.Processors.ServiceStoreProcessor[0],
3082,"June 17th 2020, 13:29:08.773",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
3084,"June 17th 2020, 13:29:08.772",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
3086,"June 17th 2020, 13:29:08.772",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
3088,"June 17th 2020, 13:29:08.756",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
3089,"June 17th 2020, 13:29:08.744",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
3101,"June 17th 2020, 13:29:08.606",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
3104,"June 17th 2020, 13:29:08.553",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
3112,"June 17th 2020, 13:29:08.551",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
3116,"June 17th 2020, 13:29:08.512",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
3118,"June 17th 2020, 13:29:08.510",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
3121,"June 17th 2020, 13:29:08.404",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
3122,"June 17th 2020, 13:29:08.404",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
3124,"June 17th 2020, 13:29:08.391",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
3129,"June 17th 2020, 13:29:07.925",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
3133,"June 17th 2020, 13:29:07.911",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
3135,"June 17th 2020, 13:29:07.791",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
3137,"June 17th 2020, 13:29:07.778",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
3138,"June 17th 2020, 13:29:07.754",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
3141,"June 17th 2020, 13:29:07.709",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
3149,"June 17th 2020, 13:29:07.507",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
3154,"June 17th 2020, 13:29:07.148",Warning       Dell.SupportOnline.ServiceStore.Core.Processors.ServiceStoreProcessor[0]      Service not available for 116QNY2,servicestore-web,warn,       Dell.SupportOnline.ServiceStore.Core.Processors.ServiceStoreProcessor[0],
3156,"June 17th 2020, 13:29:07.134",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
3177,"June 17th 2020, 13:29:06.758",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
3179,"June 17th 2020, 13:29:06.751",Warning       Dell.SupportOnline.ServiceStore.Core.Processors.ServiceStoreProcessor[0]      Service not available for 93WFM33,servicestore-web,warn,       Dell.SupportOnline.ServiceStore.Core.Processors.ServiceStoreProcessor[0],
